attack	attack_cost	attack_text	back_flavor	back_link	back_name	back_text	back_traits	base_threat	base_threat_fixed	boost	boost text	boost_text	card_set_code	code	cost	deck_limit	deck_options	deck_requirements	defense	double_sided	duplicate_of	escalation_threat	escalation_threat_fixed	faction_code	flavor	hand_size	health	health_per_hero	hidden	illustrator	is_unique	name	octgn_id	pack_code	pack_name	permanent	position	quantity	recover	resource_energy	resource_mental	resource_physical	resource_wild	schema_text	scheme	scheme text	scheme_acceleration	scheme_amplify	scheme_boost	scheme_crisis	scheme_hazard	scheme_text	set_code	set_name	set_position	spoiler	stage	subname	text	threat	threat_fixed	thwart	thwart_cost	traits	type_code
1										1		Give the villain a tough status card. If the villain already has a tough status card, this card gets +2 boost icons ([boost][boost]) for this activation.		16120										encounter			5					Badoon Sentry	9f651946-ef49-488b-9806-80f3d9b81bd0	gmw	Galaxy's Most Wanted		120	2							1								band_of_badoon	Band Of Badoon	7				Retaliate 1.					Badoon.	minion
3												If this activation is an attack, this card gets +2 boost icons ([boost][boost]) for this activation.		16121										encounter			4					Badoon Warlord	632e3244-74f1-4f6e-8305-f16cd0670100	gmw	Galaxy's Most Wanted		121	2							1								band_of_badoon	Band Of Badoon	9				[star] Badoon Warlord's attacks gain overkill.					Badoon.	minion
										2				16122										encounter	<b><i>The cloak of the fabled hero Hercules. Those fortunate enough to don this mantle are granted unimaginable strength.</i></b>						True	Cloak of Hercules	23273bad-6eaa-46c3-9bbc-9a50c0d3f1b5	gmw	Galaxy's Most Wanted		122	1															galactic_artifacts	Galactic Artifacts	1				Attach to the enemy with the lowest ATK.\n<b>Hero Action:</b> Spend [physical][physical][physical] resources → discard this card.					Artifact.	attachment
										2				16123										encounter							True	Obedience Potion	04ff2583-46e3-4910-a9da-e2ef5f4822f2	gmw	Galaxy's Most Wanted		123	1															galactic_artifacts	Galactic Artifacts	2				Attach to your identity.\nAttached character gets -1 THW, -1 ATK, and -1 DEF.\n<b>Hero Action:</b> Take 1 damage and spend [mental][mental] resources → discard this card. <i>(Any player can do this.)</i>					Artifact.	attachment
										3				16124										encounter							True	The Beyonder's Blazer	7b899d4f-ae28-4037-b330-2cb47241c492	gmw	Galaxy's Most Wanted		124	1											1				galactic_artifacts	Galactic Artifacts	3				Attach to the enemy with the highest SCH.\n<b>Hero Action:</b> Place 2 threat on the main scheme and spend 2 resources → discard this card.					Artifact.	attachment
										2				16125										encounter	<b><i>The deadliest toxin in the galaxy.</i></b>						True	The Poison	04a662f5-6b00-4f2a-8c10-a6889a4c368f	gmw	Galaxy's Most Wanted		125	1															galactic_artifacts	Galactic Artifacts	4				Attach to your identity.\n<b>Forced Interrupt:</b> When your turn begins, place 1 poison counter here, the take 1 damage for each poison counter here.\n<b>Hero Action:</b> Spend 3 resources of different types → discard this card. <i>(Any player can do this.)</i>					Artifact.	attachment
										1				16126										encounter							True	Vandarian Power Stone	ab51fa7d-b74c-46a2-928b-395942fc2a94	gmw	Galaxy's Most Wanted		126	1													1		galactic_artifacts	Galactic Artifacts	5				Attach to the enemy with the lowest SCH.\n<b>Hero Action:</b> Spend [energy][energy][energy] resources → discard this card.					Artifact.	attachment
								3	True	1				16127										encounter							True	Hujahdarian Monarch Egg	b28a4776-f124-40ce-93e6-4017ccce0f6b	gmw	Galaxy's Most Wanted		127	1									1						galactic_artifacts	Galactic Artifacts	6				Hinder 2[per_hero]. Victory 0.\n<b>When Defeated:</b> The player who defeated this scheme may ready their identity.						side_scheme
								3	True	1				16128										encounter							True	Magical Teapot	c21c18a5-dde4-41f2-afb8-b1ab51b5bd7d	gmw	Galaxy's Most Wanted		128	1													1		galactic_artifacts	Galactic Artifacts	7				Hinder 2[per_hero]. Victory 0.\n<b>When Defeated:</b> The player who defeated this scheme may heal 4 damage from their identity.						side_scheme
								3	True	1				16129										encounter							True	Philosopher's Stone	3ea51179-f1dc-4609-92b9-e063917a1e71	gmw	Galaxy's Most Wanted		129	1										1	1				galactic_artifacts	Galactic Artifacts	8				Hinder 2[per_hero]. Victory 0.\n<b>When Defeated:</b> The player who defeated this scheme may draw 2 cards.						side_scheme
								3	True	1				16130										encounter							True	Crystal Ball	75623411-8d94-4546-a107-456b5fd5cbcb	gmw	Galaxy's Most Wanted		130	1									1						galactic_artifacts	Galactic Artifacts	9				Hinder 2[per_hero]. Victory 0.\n<b>When Defeated:</b> The player who defeated this scheme may play a card from their hand, reducing its resources cost by 3.						side_scheme
										2				16131										encounter								Kree Combat Armor	bbdecfaa-1776-4572-aa24-34c455a39c97	gmw	Galaxy's Most Wanted		131	1															kree_militant	Kree Militant	1				Attach to the enemy with the highest ATK.\nReduce the amount of damage attached character takes from each attack by 1.\n<b>Hero Action:</b> Spend 3 resources of the same type → discard this card.					Armor.	attachment
2										2		If this is an attack, this attack gains piercing.		16132										encounter			6					Kree Commando	4fc3ffe7-a134-4c7e-9b45-2720c313dbd1	gmw	Galaxy's Most Wanted		132	3							1								kree_militant	Kree Militant	2				Patrol. <i>(While this minion is engaged with you, you cannot thwart the main scheme.)</i>					Kree. Soldier.	minion
1												If this activation is an attack, this card gets +3 boost icons ([boost][boost][boost]) for this activation.		16133										encounter			7					Kree Lieutenant	ed8d8b90-934e-47c5-8694-eab66c45985c	gmw	Galaxy's Most Wanted		133	2							2								kree_militant	Kree Militant	5				Guard. Stalwart. <i>(This character cannot be stunned or confused.)</i>					Kree. Soldier.	minion
1										1		If this activation is an attack, this attack gains overkill.		16134										encounter			5					Kree Private	f7a7c8d2-3ead-4491-8cce-8bafd208f7d0	gmw	Galaxy's Most Wanted		134	3							1								kree_militant	Kree Militant	7				Quickstrike. <i>(After this minion engages your hero, it attacks you.)</i>					Kree. Soldier.	minion
2												Put Psionic Ghost into play engaged with you.		16135										encounter			4					Psionic Ghost	ac3533fa-5970-4c1f-b3f9-9a2260e60b1c	gmw	Galaxy's Most Wanted		135	4							2								menagerie_medley	Menagerie Medley	1				<b>When Revealed:</b> You are confused. If you are already confused, take 1 damage.					Ghost.	minion
1														16136										encounter	<b><i>"FIND. THE. INTRUDERS."</i></b>		3					Servant Bot	1bf95d8d-768a-4d70-99d7-03583a108199	gmw	Galaxy's Most Wanted		136	3							1								menagerie_medley	Menagerie Medley	5				Guard. <i>(While this minion is engaged with you, you cannot attack the villain.)</i>\nPatrol. <i>(While this minion is engaged with you, you cannot thwart the main scheme.)</i>					Robot.	minion
3												Deal 1 damage to each character you control.		16137										encounter			7					Starshark	b68aeecf-f688-4895-86c2-067e61e905f0	gmw	Galaxy's Most Wanted		137	2							1								menagerie_medley	Menagerie Medley	8				Quickstrike.\n[star] Starshark's attacks deal indirect damage.					Creature. Elite.	minion
2										1		Give the villain 1 additional boost card for this activation.		16138										encounter			6					Pirate Commander	831de99b-d3b8-4543-bb14-0303451c404c	gmw	Galaxy's Most Wanted		138	1							2								space_pirates	Space Pirates	1				Quickstrike.\n[star] <b>Forced Response:</b> After this minion attacks and damages you, remove 1 card at random in your hand from the game.					Criminal.	minion
2										1		Give the villain 1 additional boost card for this activation.		16139										encounter			3					Pirate Lackey	911ca664-eb08-4b6d-9dc1-c0afe11397ef	gmw	Galaxy's Most Wanted		139	4							1								space_pirates	Space Pirates	2				Quickstrike.\n[star] <b>Forced Response:</b> After this minion attacks and damages you, remove the top card of your deck from the game.					Criminal.	minion
								2				Reveal this card.		16140										encounter								Sound the Alarms	849adb01-90f1-4dd6-978d-ef3608cad346	gmw	Galaxy's Most Wanted		140	1															space_pirates	Space Pirates	6				Each enemy gets +1 ATK						side_scheme
										2				16141										encounter	<b><i>A family that steals together stays together.</i></b>							Honor Among Thieves	f636492f-8a84-4b55-88d9-c82b7c03b25d	gmw	Galaxy's Most Wanted		141	2															space_pirates	Space Pirates	7				<b>When Revealed:</b> Discard cards from the top of the encounter deck until a [[Criminal]] minion is discarded. Reveal that minion, then give that minion a tough status card and the villain 1 facedown boost card.						treachery
														16142										encounter							True	Milano	9605100e-7f01-436a-85aa-4788d53aff5e	gmw	Galaxy's Most Wanted		142	1															ship_command	Ship Command	1				Permanent. Setup.\nThe first player controls the Milano.\n<i>Piloting</i> - <b>Resource:</b> Exhaust the Milano → generate a [wild] resource for any player.					Aerial. Vehicle.	support
										2				16143										encounter								Rogue Vessel	e585c397-d79e-4d5a-b07a-dc83176d6d55	gmw	Galaxy's Most Wanted		143	1															ship_command	Ship Command	2				Surge.\n<b>Forced Interrupt:</b> When the villain phase ends, deal 1 damage to each player.\n<b>First Player Action:</b> Exhaust the Milano and spend 2 resources of any type → discard this card.					Aerial. Vehicle.	environment
								1	True	2				16144										encounter								Cannonade	f9efee87-721e-47a1-ab24-dfe7b796445d	gmw	Galaxy's Most Wanted		144	1										1	1				ship_command	Ship Command	3				Hinder 3[per_hero] <i>(When revealed, place 3[per_hero] threat here.)</i>.\n<b>First Player Action:</b> Exhaust the Milano → remove 3 threat from this scheme.						side_scheme
										1				16145										encounter								Blind Side	439d3b57-2377-4c41-8274-97e499255975	gmw	Galaxy's Most Wanted		145	1															ship_command	Ship Command	4				Peril. <i>(While you are resolving this card, other players cannot help you.)</i>\n<b>When Revealed:</b> Choose one:\n-Exhaust the Milano.\n-Spend [physical][physical] resources.\n- Stun the first player.						treachery
										2				16146										encounter								Hull Breach	5de8e20c-f67a-4e3c-af4c-ecfed54bfb49	gmw	Galaxy's Most Wanted		146	1															ship_command	Ship Command	5				Peril. <i>(While you are resolving this card, other players cannot help you.)</i>\n<b>When Revealed:</b> Choose one:\n-Exhaust the Milano.\n-Spend [mental][mental] resources.\n- Deal 3 damage to the first player.						treachery
										1				16147										encounter								Power Siphon	10360d48-a10b-4ba0-8cd5-6029b480dc96	gmw	Galaxy's Most Wanted		147	1															ship_command	Ship Command	6				Peril. <i>(While you are resolving this card, other players cannot help you.)</i>\n<b>When Revealed:</b> Choose one:\n-Exhaust the Milano.\n-Spend [energy][energy] resources.\n- Discard 1 card at random from the first player's hand.						treachery
														16148										encounter								Special Delivery	08569e74-7df9-4437-8722-1d6ab8959c6a	gmw	Galaxy's Most Wanted		148	1															ship_command	Ship Command	7				<b>When Revealed (Alter-Ego):</b> You may exhaust the Milano. If you do not, the villain schemes with +1 SCH.\n<b>When Revealed (Hero):</b> You may exhaust the Milano. If you do not, the villain attacks you with +1 ATK.						treachery
														16149										encounter							True	Power Stone	1096714d-9f63-4056-a63a-9fa4c5f722de	gmw	Galaxy's Most Wanted		149	1															power_stone	Power Stone	1				Setup. Attach to the villain.\nPermanent.\n<b>Forced Response:</b> After a hero or villain deals 3 or more damage to attached character with a single attack, attach Power Stone to the attacking hero or villain.					Infinity Stone.	attachment
2				17001b										17001a		1			1					hero		5	10			Andrea Di Vitto & Laura Villari	True	Star-Lord	19271db2-323b-4d18-ac6a-f756a7039120	stld	Star-Lord		1	1															stld	Star-Lord					Each ally you control gains the [[guardian]] trait.\n"What could go wrong?" — <b>Interrupt:</b> When you play a card from your hand, deal yourself 1 facedown encounter card → reduce the cost to play that card by 3. (Limit once per round.)			2		Guardian.	hero
														17001b		1								hero		6	10		True	Andrea Di Vitto & Laura Villari	True	Peter Quill	19271db2-323b-4d18-ac6a-f756a7039120	stld	Star-Lord		1	1	3														stld	Star-Lord					<b>Setup:</b> Search your deck and discard pile for a copy of the Element Gun upgrade and add it to your hand.\nSmooth Talker — <b>Action:</b> Choose a card in your hand. Swap that card with the top card of your deck. (Limit once per round.)					Outlaw.	alter_ego
3	1													17002	5	1								hero	"This is for Nova Corps!" — Nova Prime		3				True	Nova Prime	753f440f-5c74-4c76-9268-b8e293a528f2	stld	Star-Lord		2	1					1										stld	Star-Lord	1			Richard Rider	<b>Response:</b> After you play Nova Prime from your hand, defeat a non-[[elite]] minion.			2	1	Aerial. Nova Corps.	ally
														17003	0	3								hero	"Okay, not to brag, but that was probably the bravest thing that any one of us has ever done." — Star-Lord							Daring Escape	081ae9ca-9c97-4741-8e63-ad767e4792a0	stld	Star-Lord		3	3		1													stld	Star-Lord	2				<b>Hero Action</b> Deal yourself 1 facedown encounter card → ready your hero and draw 1 card.						event
														17004	2	2								hero								Gutsy Move	967fa445-fa20-4227-80e3-b7ec49ab4984	stld	Star-Lord		4	2			1												stld	Star-Lord	5				<b>Hero Action</b> <i>(thwart)</i>: Remove 2 threat from a scheme. Remove 2 additional threat from that scheme for each facedown encounter card in front of you.					Thwart.	event
